filename,split,label,mean_pressure,max_pressure,contact_area,cop_x,cop_y,forefoot_ratio,midfoot_ratio,hindfoot_ratio,glcm_contrast,glcm_homogeneity,glcm_entropy
image_0078_png_jpg.rf.3dd5591c974c6ce315e00ac24ccef161_rot-15.jpg,train,flat foot,0.72031343,1.0,34.263392857142854,0.4794575177483052,0.49333561042030294,0.32948142,0.37650603,0.29401252,14.109344971173337,0.7745090953395393,6.795953768382962
image_0107_png_jpg.rf.da9c37ea0c8068576b1607e593dee4f8.jpg,train,flat foot,0.6368465,1.0,32.09502551020408,0.4801973521397461,0.5056931167380746,0.005954725,0.8940558,0.09998948,14.011430973735964,0.8228713570312263,6.742234055701471
image_0778_png_jpg.rf.68abf11711c2988f7a6509470fefc12d_rot-10.jpg,train,flat foot,0.5975626,1.0,32.1647799744898,0.4700075549594188,0.5028618146092654,0.30349314,0.3583205,0.33818632,14.25278267136579,0.7588270311633665,7.056007693669952
image_0933_png_jpg.rf.b0546c68114cc2f01971f0a6935a6a5c_rot15.jpg,train,flat foot,0.6801967,1.0,34.1617506377551,0.4796302481308806,0.5053554275363661,0.32419908,0.33664382,0.339157,12.366611947470464,0.7707831748221626,6.9311808451417924
image_0717_png_jpg.rf.e3273178260e73e2bdcd4920344737e7_rot10.jpg,train,flat foot,0.6345434,1.0,32.92012117346938,0.4978780367570526,0.5030835411653214,0.30002534,0.37515593,0.32481876,12.641435778348217,0.7720070297499406,6.945420814203465
image_0308_png_jpg.rf.555b04b72ab27555ea780eb7327aac15_rot10.jpg,train,flat foot,0.69132817,1.0,33.63759566326531,0.48293176915228836,0.5053981650383265,0.2726235,0.40865764,0.31871888,9.769819026265841,0.7780356229201368,6.870548734155547
image_0310_png_jpg.rf.e1d7c62c4cade71d0b3dd60b4e135417_flip.jpg,train,flat foot,0.70282876,1.0,32.99585459183674,0.5264490521092808,0.5050929497442486,0.004804194,0.90256965,0.09262616,7.25686659192871,0.8389974476196891,6.469814687123073
image_0643_png_jpg.rf.907f4d9cf0078527b4c1b88d76d935cf.jpg,train,flat foot,0.6934079,1.0,32.774633290816325,0.48421245775637706,0.49820731813499336,0.00496718,0.9177825,0.07725032,8.916139493914798,0.8322878124101355,6.658012040385748
image_0022_png_jpg.rf.255eea8ed3f9e1cbd36bc5ee88f57192_rot-15.jpg,train,flat foot,0.63687354,1.0,33.07158801020408,0.5366542480402818,0.5132736735601379,0.22354229,0.39359704,0.38286072,24.01219170403882,0.7416049004692182,7.190357524031656
image_0125_png_jpg.rf.04bbcab45218e3dbe891c99aa3016a59_rot10.jpg,train,flat foot,0.6757041,1.0,33.631616709183675,0.4807468028194724,0.506834131956541,0.2667265,0.40292037,0.33035317,11.057635329917382,0.7658709328222473,7.0041980422659735
image_0160_png_jpg.rf.390e99f54b1815a21354b164f8df1c80_flip.jpg,train,flat foot,0.6613058,1.0,32.957987882653065,0.5013329506391156,0.5005469010194132,0.005111225,0.90366864,0.09122013,8.252041960282394,0.8305912939849933,6.572773869973269
image_0138_png_jpg.rf.dd0b343198587c3d85dd579157dfeb53_rot-10.jpg,train,flat foot,0.7397341,1.0,33.705357142857146,0.475460859861866,0.49719127714167854,0.28566495,0.4226938,0.2916412,9.214385810378568,0.7922952080336724,6.631272907938902
image_0309_png_jpg.rf.62f154d582d14a992504011f4a17f6a2_rot5.jpg,train,flat foot,0.68904376,1.0,33.12938456632653,0.4862670248979745,0.5011421577902482,0.1784926,0.53624845,0.28525892,7.518978219090823,0.7934575795950123,6.795724143223887
image_0262_jpg.rf.39f63655fb66b25cb7a6d93cdb68d7e8.jpg,train,flat foot,0.63093096,1.0,32.491629464285715,0.5174140693805666,0.5046319607477534,0.015039799,0.92165726,0.06330293,14.696648782832744,0.7974311964583304,6.908509315781512
image_0717_png_jpg.rf.e7c66f4eeca3887716d9e653cf0e01c8_rot-10.jpg,train,flat foot,0.63826245,1.0,32.914142219387756,0.4988469126497211,0.5010312799555927,0.30458298,0.3919508,0.30346617,11.665538917361575,0.7704148589413704,6.949130774579166
image_0333_jpg.rf.9537c7dac0644b64680d61dbe63ed171_rot15.jpg,train,flat foot,0.6752266,1.0,34.28930165816326,0.481034444795419,0.508920077793136,0.28280282,0.3633492,0.353848,13.84671284433148,0.7531491986689816,7.1180017040531585
image_0778_png_jpg.rf.b999c8f4a1c149336efb5438e26213ce_rot-10.jpg,train,flat foot,0.6314778,1.0,33.64556760204081,0.47177666592450257,0.5001317117316683,0.30135736,0.37016863,0.328474,9.798186258809084,0.7666486433265275,7.011171182244805
image_0059_png_jpg.rf.77e79d736facdaae127f44688c340ccd_flip.jpg,train,flat foot,0.6791145,1.0,32.54942602040816,0.5273004773056541,0.5056207490006832,0.004919427,0.8947711,0.100309506,11.253723574632415,0.8275299001721279,6.693275284091616
image_0496_png_jpg.rf.d5a6ee5aedbd6ce4e051d95f5cc00cc8_rot5.jpg,train,flat foot,0.6721869,1.0,31.905691964285715,0.5014170041129699,0.5075502274869367,0.15761772,0.5671075,0.2752748,16.754003843691727,0.7890656041402584,6.829076409071462
image_0101_png_jpg.rf.7ee096bf0e64d620a55752931a391947_flip.jpg,train,flat foot,0.7085656,1.0,33.01578443877551,0.5034652140832233,0.4988797876077728,0.0,0.90835613,0.09164384,9.991031390135191,0.8445756946265095,6.409176922813875
image_0906_png_jpg.rf.2140de6b1fd6965ad20c73cea48536c3_rot5.jpg,train,flat foot,0.6536345,1.0,33.24298469387755,0.48250524423871105,0.5051296729874875,0.17521985,0.54496795,0.27981225,9.630725496477229,0.772744474872259,6.9846853672287486
image_0022_png_jpg.rf.255eea8ed3f9e1cbd36bc5ee88f57192.jpg,train,flat foot,0.6402146,1.0,31.991390306122447,0.5383478016260415,0.5028064065441654,0.021979708,0.9195979,0.058422334,18.41177530429379,0.7973992815751546,6.965017518663184
image_0633_png_jpg.rf.3332deafa84e83fc10859bee032b08bd_rot-5.jpg,train,flat foot,0.6572541,1.0,32.611208545918366,0.5074628463122707,0.5036593123743148,0.20786703,0.52901465,0.26311833,12.649423446509607,0.7773625338039126,6.944721159654737
image_0912_png_jpg.rf.5b5ef747ad9042cacdf0c8b85cc2fae1_rot10.jpg,train,flat foot,0.6487004,1.0,32.66302614795919,0.5278292292147475,0.49440641673772634,0.3230291,0.3964718,0.2804991,19.16678010890632,0.757222020009894,7.051702441918243
image_0642_png_jpg.rf.a7d3910f2d9782cf674a03605ec2d75a_rot-15.jpg,train,flat foot,0.6635797,1.0,33.71332908163265,0.5018651902595276,0.4989212023028356,0.31523988,0.34108886,0.34367123,18.094831037797633,0.7443700846338733,7.1954094727814635
image_0064_png_jpg.rf.38e5999f491d310cf152258d6d575bce_rot5.jpg,train,flat foot,0.7055298,1.0,33.22504783163265,0.479117965649403,0.5023537528593139,0.17658117,0.5412841,0.2821347,9.819987187700734,0.7926180997480233,6.757699069597265
image_0513_png_jpg.rf.113cb407e1ee7c0b8c9d7906e0823a1e_flip.jpg,train,flat foot,0.6985,1.0,32.44579081632653,0.5130674382491368,0.49588566197005285,0.0051470357,0.9079859,0.08686705,9.864409833440897,0.8346344408744897,6.684808099238019
image_0119_png_jpg.rf.157b42c0626aa987d0c690ab27270702_rot-10.jpg,train,flat foot,0.66089475,1.0,33.101482780612244,0.47904276343778573,0.49983277247584873,0.29607823,0.3826999,0.32122183,13.970111306855674,0.7695881019755323,6.950347328985957
image_0496_png_jpg.rf.2d1b3a0184ef480ba9023dfb2bd0ef7b_rot-15.jpg,train,flat foot,0.6620538,1.0,32.47369260204081,0.49061205920241857,0.4998210903664086,0.3083485,0.37316063,0.3184909,25.863048526588354,0.7505108810216061,7.108218559234622
image_0025_png_jpg.rf.7b35ec8c84e3b06a9a68e1a0a689c40f_rot-10.jpg,train,flat foot,0.6468403,1.0,33.067602040816325,0.4795637913227953,0.5016339257415993,0.29779673,0.37803876,0.32416448,11.772801889815026,0.7583917235109777,7.064693403866209
image_0160_png_jpg.rf.4b8d4cd46974d337e289e05a68702868_rot-10.jpg,train,flat foot,0.6344874,1.0,33.05365114795919,0.5108732003050342,0.5014088532823932,0.31297672,0.39015862,0.2968647,14.467588885331079,0.7679049012275709,6.974922163866054
image_0238_jpg.rf.0e7a90144f9b796b42ec24aae5364c12_rot-10.jpg,train,flat foot,0.66583234,1.0,33.643574617346935,0.4747041927016781,0.4985423856828805,0.2953245,0.38474977,0.31992576,9.221472613709741,0.7687124175594047,6.996533564670425
image_0286_jpg.rf.fa41a221d10a65c0ad5412888424621a_rot-15.jpg,train,flat foot,0.64590174,1.0,33.057637117346935,0.5199241201492012,0.5149319789889308,0.28034636,0.3578463,0.3618074,20.54037876361492,0.7448202262974536,7.126166889154654
image_0138_png_jpg.rf.7983c325bee0b55eb8268471ec44fb59.jpg,train,flat foot,0.73455095,1.0,32.993861607142854,0.527888269201907,0.4969583223109669,0.01039512,0.9405337,0.049071178,9.488569026265848,0.8543424558681031,6.534331179009682
image_0036_png_jpg.rf.1dcf6e6918d5575e529dfbac0a226141.jpg,train,flat foot,0.6129791,1.0,31.618702168367346,0.5068726213765248,0.5081589845138069,0.015373607,0.9264908,0.058135588,17.26409352978999,0.7922432780553182,6.958125413243004
image_0363_png_jpg.rf.0aef0ee219a3d23afe3b52765835ffb7_rot-10.jpg,train,flat foot,0.6686542,1.0,33.43829719387755,0.4777330908111398,0.4955196699146379,0.30866715,0.41467398,0.2766589,9.333239910314598,0.7815561583855015,6.9089204809763345
image_0621_png_jpg.rf.3c21fc9c9fe4d20a6f8a7d2b1b871896_rot15.jpg,train,flat foot,0.6670327,1.0,34.229512117346935,0.4764831361163249,0.5065411554309744,0.3263618,0.33178568,0.34185246,13.285934497118179,0.7676524866007797,6.982947960271417
image_0119_png_jpg.rf.157b42c0626aa987d0c690ab27270702_rot10.jpg,train,flat foot,0.6619622,1.0,33.10746173469388,0.47923046007484993,0.5071904900027906,0.27078873,0.40470538,0.32450595,14.866411755286274,0.7675397575318474,6.945594308437716
image_0059_png_jpg.rf.77e79d736facdaae127f44688c340ccd_rot-10.jpg,train,flat foot,0.67401195,1.0,33.2210618622449,0.4687986605137162,0.5001444915555749,0.30322957,0.38166392,0.31510654,12.881306053812656,0.7721899638284002,6.916044070250401
image_0221_jpg.rf.eaa9a7c5fe0a7b0b3de7302b1515b62d_flip.jpg,train,flat foot,0.7187919,1.0,32.36806441326531,0.5202521619031226,0.49444176670729373,0.0091745285,0.9068519,0.083973594,9.084681294043042,0.8254630686793702,6.669395877671583
image_0102_png_jpg.rf.16ba2e2557429cda11a8cbff92a05fcf_rot10.jpg,train,flat foot,0.70577615,1.0,33.60371492346938,0.4826046056315363,0.5031968529674138,0.2839993,0.3980906,0.31791013,11.058796444587575,0.7797642341474798,6.87879783531544
image_0590_png_jpg.rf.dcd6007baf0661086de5f5a193ddd407_rot-15.jpg,train,flat foot,0.681596,1.0,33.32469706632653,0.4816563613294833,0.4909894084800351,0.3320092,0.3447296,0.3232612,16.918922165280087,0.760187405890811,6.9339872368436914
image_0411_png_jpg.rf.5fe2f90f0e917454d028f857157e5c7b_rot-15.jpg,train,flat foot,0.6840625,1.0,34.15577168367347,0.4872576942946454,0.49680635387112676,0.33203712,0.35648307,0.31147978,12.871176329277002,0.7677527242526933,6.932689108771079
image_0933_png_jpg.rf.6603110552eb9d03dab90ce18af9e284.jpg,train,flat foot,0.64774245,1.0,31.766183035714285,0.48368980292985303,0.49610142014888226,0.00522904,0.90668994,0.08808106,15.157671364511405,0.8268993863742833,6.583184211136643
image_0481_png_jpg.rf.66aa34e0a9a7382207aa628649797f20_flip.jpg,train,flat foot,0.6144756,1.0,32.212611607142854,0.5124363981756519,0.49829791659870626,0.0055713444,0.91665596,0.07777269,11.839065502883718,0.8255031504773579,6.666460093997725
image_0160_png_jpg.rf.4b8d4cd46974d337e289e05a68702868_rot-5.jpg,train,flat foot,0.63297606,1.0,32.67299107142857,0.510921614135842,0.5004046517954166,0.1967222,0.5306132,0.2726646,12.991712043562925,0.7830342480673337,6.921658617423495
image_0666_png_jpg.rf.4ed75a486b69ad1efd892a17cfb0dd30_rot10.jpg,train,flat foot,0.6588351,1.0,32.64110331632653,0.5201267597128185,0.48829610050110206,0.3282488,0.41545492,0.2562963,21.447709801411303,0.7544602143264577,7.048687540160234
image_0159_png_jpg.rf.da380808d0203aa8dabf1d9a7baf9e75_flip.jpg,train,flat foot,0.63601184,1.0,32.26841517857143,0.49436876643862265,0.5022429669861621,0.012074519,0.9212804,0.066645086,13.840146540680157,0.8090987318251082,6.855336027490545
image_0108_png_jpg.rf.c7fe5cebeabcf1e87647a7623a5e75be_flip.jpg,train,flat foot,0.6917388,1.0,32.88026147959184,0.5285807190500756,0.49588690730334894,0.0049532857,0.91674477,0.07830194,7.014814221653256,0.8392173478210689,6.517753980658954
image_0078_png_jpg.rf.fb65d4582048ce185e6ccb84a5e28c01_rot-5.jpg,train,flat foot,0.68741655,1.0,31.9515306122449,0.4990276234927536,0.5039212042483694,0.16277105,0.5617384,0.2754906,16.041219570789412,0.7878407359424724,6.741331727122628
image_0064_png_jpg.rf.c47ec4df4115ce2efb987c0a6483479a_rot15.jpg,train,flat foot,0.6929969,1.0,33.70137117346938,0.4790083391866982,0.5048581786312561,0.32050577,0.3412603,0.33823395,16.80044843049473,0.7679635476343548,6.886853700997856
image_0093_png_jpg.rf.06de61ad3c3aed4d73ef0f4e871ad10c_rot5.jpg,train,flat foot,0.6683677,1.0,32.4577487244898,0.5204291195183497,0.4992188024829079,0.21792558,0.5304456,0.25162876,16.3631686418976,0.7795521017614316,6.915473708124415
image_0172_jpg.rf.8f1879f7f074f31489b00ecc5076dacf_rot-15.jpg,train,flat foot,0.69440114,1.0,34.239477040816325,0.48440219859807704,0.49591132692835427,0.33241814,0.36954978,0.29803205,13.878863709161744,0.7573823477328527,6.998787519380919
image_0310_png_jpg.rf.e1d7c62c4cade71d0b3dd60b4e135417_rot-15.jpg,train,flat foot,0.69805396,1.0,34.30325255102041,0.4706216562122032,0.4972812251208972,0.3257414,0.34991297,0.3243456,11.264273702755354,0.7718537973190489,6.912697401545002
image_0590_png_jpg.rf.dcd6007baf0661086de5f5a193ddd407_rot-5.jpg,train,flat foot,0.6785347,1.0,32.21659757653062,0.47920490272317917,0.49394702736046187,0.19774018,0.50977516,0.2924846,13.510229820628771,0.7834703071056968,6.778561895940044
image_0102_png_jpg.rf.105c84e27b69c4cb9df5b2855b9770b9_rot-5.jpg,train,flat foot,0.690629,1.0,32.708864795918366,0.4806205280927198,0.4969880140217699,0.18886033,0.56904083,0.24209885,12.37938420884133,0.7913534322580614,6.806407768007778
image_0264_jpg.rf.2933bd983d88f6b9b53a0304a78371b4_rot-15.jpg,train,flat foot,0.6623854,1.0,34.131855867346935,0.4848721979912866,0.4910603254098488,0.35080007,0.3653001,0.2838998,16.46400544522873,0.7451446653326689,7.14661687321831
image_0146_png_jpg.rf.c4c2cdaa131ffa126959a095e96fd10e.jpg,train,flat foot,0.7112043,1.0,32.94403698979592,0.48761268699858645,0.5002332229065927,0.0047797435,0.90916884,0.08605146,8.178531390135106,0.8364429944358416,6.452848757189788
image_0717_png_jpg.rf.95dbd52a4424174e4d45ded4373a1d12_rot10.jpg,train,flat foot,0.6469599,1.0,33.49609375,0.49675324363947837,0.5009443869574252,0.29856157,0.37976876,0.32166967,9.898562620115925,0.7733564300648276,6.935020628333589
image_0077_png_jpg.rf.d2eb959385bc1915f379fe60db13e070_rot-5.jpg,train,flat foot,0.68051815,1.0,31.798070790816325,0.4641600118484881,0.5017133888058486,0.19380704,0.51898843,0.28720447,13.40558936579236,0.7994177516867697,6.667200955539086
image_0264_jpg.rf.2933bd983d88f6b9b53a0304a78371b4_rot-5.jpg,train,flat foot,0.65920895,1.0,33.08155293367347,0.4830691006182203,0.49362330059634807,0.1988771,0.5599379,0.24118502,12.149583600256998,0.7721151958289575,6.998781796954075
image_0778_png_jpg.rf.b999c8f4a1c149336efb5438e26213ce_rot15.jpg,train,flat foot,0.63382214,1.0,34.28531568877551,0.47346237298525207,0.5122997260026799,0.28894863,0.35209695,0.3589545,13.551789718130184,0.7508478611121566,7.1072668413014135
image_0310_png_jpg.rf.e1d7c62c4cade71d0b3dd60b4e135417_rot-5.jpg,train,flat foot,0.6967091,1.0,33.25892857142857,0.46915141604075333,0.5024043077035464,0.18153149,0.5402097,0.2782588,7.396060217809512,0.795510863851321,6.77178697736386
image_0020_png_jpg.rf.19713a16470395a5116aa3b8e35c7d34_rot5.jpg,train,flat foot,0.6817821,1.0,33.16326530612245,0.4810946360164557,0.5025209169638218,0.18003109,0.534429,0.28553987,8.194166399744237,0.7850930869255567,6.8787945880379455
image_0118_png_jpg.rf.f322a21716ccad634027968e56e27001_rot-5.jpg,train,flat foot,0.6604266,1.0,32.3860012755102,0.5167062661876841,0.4988040254009376,0.15521997,0.58559346,0.25918663,19.39704115951486,0.7722243503846775,6.985002969637945
image_0933_png_jpg.rf.6dc51ea56c0da80d58c6684a8ce35810_rot15.jpg,train,flat foot,0.6592296,1.0,33.56186224489796,0.490780177162276,0.5029216164485375,0.3300989,0.32535002,0.3445511,15.669242472775268,0.7650685336677958,6.978535186814777
image_0410_png_jpg.rf.e76cc71515787a2c31f234468aec609a.jpg,train,flat foot,0.62006646,1.0,32.51953125,0.4893074778472037,0.5075719394202752,0.009101051,0.8765052,0.114393726,12.40038436899514,0.8127727683774529,6.837478234951067
image_0160_png_jpg.rf.390e99f54b1815a21354b164f8df1c80_rot-5.jpg,train,flat foot,0.6564458,1.0,33.187181122448976,0.4944311552709583,0.5000740089062878,0.19278225,0.540014,0.2672037,8.586883408072346,0.7910780789419771,6.829577554306947
image_0371_jpg.rf.f3c870919d0db0ea3987606faff00aa9_rot-5.jpg,train,flat foot,0.69780105,1.0,33.25494260204081,0.46131282341933805,0.500359748724503,0.18009531,0.54128206,0.27862266,7.824151185138193,0.7946936357572882,6.791043809343809
image_0801_png_jpg.rf.dd1f113273435bdd02e0431b887de4f9_flip.jpg,train,flat foot,0.7119013,1.0,32.894212372448976,0.5089754631113006,0.5009135941378526,0.004788114,0.91185373,0.083358176,10.579276105061597,0.831035554538101,6.522087504011358
image_0632_png_jpg.rf.ebbd09fb9c722e594c4428965c4f0519.jpg,train,flat foot,0.66097337,1.0,31.893734056122447,0.47447716350685604,0.5031551919856576,0.0050805933,0.89801264,0.09690677,15.203435297887383,0.8324099070833317,6.546511310096699
image_0041_png_jpg.rf.d2a646d4aac55c94b5d75828ce3dedf0_rot-15.jpg,train,flat foot,0.7196426,1.0,34.29727359693878,0.4858649846543493,0.4972041215154965,0.32097563,0.3577487,0.32127565,15.601577514414952,0.7680882735299761,6.905270347411948
image_0239_jpg.rf.4eabae146f710ed3275cc01380d50271_rot10.jpg,train,flat foot,0.6645181,1.0,32.97791772959184,0.4858381386753557,0.500979601268862,0.29596204,0.3896726,0.31436536,12.635029628444341,0.7757917156924995,6.928042720553595
image_0717_png_jpg.rf.95dbd52a4424174e4d45ded4373a1d12_rot-15.jpg,train,flat foot,0.6505169,1.0,34.14979272959184,0.49786610576907614,0.4998469238687452,0.32744485,0.35070542,0.32184973,12.27732623318471,0.7613305812263982,7.005365270138917
image_0239_jpg.rf.19392a222d5ee2ebf58f93ae41c88f73_rot-10.jpg,train,flat foot,0.6528191,1.0,32.41988201530612,0.4863203548030888,0.49380678763542907,0.31628686,0.40156642,0.28214672,16.21750880845761,0.7623613268521896,6.971418528486076
image_0411_png_jpg.rf.5e1527a361e1cb53ccff3bd1d58dc4e5_rot5.jpg,train,flat foot,0.65636975,1.0,32.142857142857146,0.4963950069710058,0.49729619569162503,0.17404585,0.5220765,0.30387762,14.669662876362608,0.7916527990595049,6.810466649781226
image_0020_png_jpg.rf.19713a16470395a5116aa3b8e35c7d34_flip.jpg,train,flat foot,0.6858701,1.0,32.926100127551024,0.5144226160678008,0.5008505025572131,0.004948183,0.90748787,0.08756398,8.155289077514956,0.8239072804923142,6.603634974600118
image_0156_jpg.rf.74fc095053bc823364e4381f1ae4d2ce_rot5.jpg,train,flat foot,0.71365803,1.0,32.66302614795919,0.4840813229894529,0.4997006652454151,0.17311545,0.5469328,0.27995172,11.821068225497426,0.8008628931824462,6.7089550882051405
image_0220_jpg.rf.61bdd7e5d1877de7962ca857471a9e2b_rot-15.jpg,train,flat foot,0.68878734,1.0,33.87675382653062,0.5260360676814965,0.5038786564094863,0.3023797,0.35585576,0.3417646,16.927890775145332,0.7533239787388191,7.061985805965749
image_0261_jpg.rf.6d3bf2996e90c4301a46d100c9d67de7_rot5.jpg,train,flat foot,0.6663005,1.0,33.25892857142857,0.4676976223577533,0.5048083610991858,0.16339462,0.54419166,0.29241368,8.649863869315089,0.7821243229744294,6.922661906497467
image_0368_jpg.rf.fc17d826be782c6ae798d4e5194fbf38_rot5.jpg,train,flat foot,0.67175215,1.0,32.95599489795919,0.5152129947083275,0.4995017645934849,0.22812222,0.51663274,0.25524506,12.306614349776627,0.7760067816360158,6.963893828864945
image_0633_png_jpg.rf.58f0b882292dfe42defa165fa86ecc15_rot15.jpg,train,flat foot,0.683631,1.0,34.17769451530612,0.4879771848186902,0.5028927094857155,0.32288316,0.33820018,0.3389167,11.965086483024525,0.7717604925543977,6.949774368597208
image_0102_png_jpg.rf.3577c2c8ff226b7f6283c77b2077f834_rot-15.jpg,train,flat foot,0.7003414,1.0,34.05213647959184,0.4855720925567314,0.49805455509338187,0.3352734,0.3687226,0.29600403,16.143117392698194,0.7615814282234784,6.982390112089238
image_0498_png_jpg.rf.504e5709688c467893079b51255835ef_rot-10.jpg,train,flat foot,0.7020744,1.0,33.37452168367347,0.5052169043538202,0.5004299907724612,0.28164342,0.40844664,0.30990988,13.023942985266812,0.774091874962991,6.891130389971242
image_0385_jpg.rf.64ee9935a0e01ec84d23dbf2f7a1e276_rot10.jpg,train,flat foot,0.67416304,1.0,33.217075892857146,0.46657532920257266,0.509034657887826,0.24564132,0.41547784,0.33888084,12.57751441383819,0.7661447370768136,6.992857681113975
image_0093_png_jpg.rf.5c1dc04fc34d53275db18f01cf4a62b4_flip.jpg,train,flat foot,0.69029516,1.0,32.37603635204081,0.5312480679217981,0.5045314896273033,0.0048836796,0.90120447,0.09391184,9.819847053171728,0.8345889178515645,6.590513940751535
image_0362_png_jpg.rf.7a38e988473d903df3ee53833da7f699_rot-15.jpg,train,flat foot,0.6860289,1.0,34.28730867346938,0.4775920876008071,0.49650711976647216,0.32514057,0.3480696,0.32678983,11.957639333761144,0.7700391120634092,6.983501567015461
image_0498_png_jpg.rf.ae2f045c4e0554796ce1a1495ebd0dab_flip.jpg,train,flat foot,0.7186432,1.0,33.035714285714285,0.5093178422822074,0.5025649304672967,0.0,0.9053455,0.094654456,7.346092248559087,0.8489985166488726,6.386373310328253
image_0093_png_jpg.rf.5c1dc04fc34d53275db18f01cf4a62b4_rot15.jpg,train,flat foot,0.6852668,1.0,33.65951849489796,0.46718541935067154,0.5133883454110201,0.29095617,0.36277923,0.34626457,14.96660794362709,0.7654413541019818,6.970422834071123
image_0324_jpg.rf.8bd2173d18b1fa2f96dd962d3d738125_rot-15.jpg,train,flat foot,0.6323508,1.0,34.13584183673469,0.4846286957280896,0.4938261280210834,0.34814748,0.35983196,0.2920205,13.630765534914408,0.739161053257886,7.191714756803361
image_0160_png_jpg.rf.4b8d4cd46974d337e289e05a68702868_rot15.jpg,train,flat foot,0.6363402,1.0,33.7093431122449,0.5087974467630482,0.4971961294710599,0.34042442,0.327584,0.33199152,17.97651745676013,0.7580018107604848,7.067971927881862
image_0481_png_jpg.rf.3d6a11bf36a03dcfa8df76a4f5470e59_rot-5.jpg,train,flat foot,0.60592175,1.0,32.74473852040816,0.4975074103917106,0.5054054432565765,0.17187056,0.56078726,0.26734212,15.036515054453417,0.7767378458815698,7.031220183517612
image_0363_png_jpg.rf.0aef0ee219a3d23afe3b52765835ffb7_rot10.jpg,train,flat foot,0.66886127,1.0,33.436304209183675,0.47655161799709783,0.5035765289614548,0.28900725,0.382727,0.3282657,8.967508808456708,0.7834847225483788,6.909557582492572
image_0913_png_jpg.rf.476a90d40db001d505c003e89890c32f_rot10.jpg,train,flat foot,0.6736347,1.0,33.50605867346938,0.4849371539401256,0.5015069158526989,0.28952232,0.38594386,0.3245338,10.213524983985375,0.7762217039458292,6.924491148569691
image_0410_png_jpg.rf.f680676abeec0f87c2e4d142683fc308_rot-5.jpg,train,flat foot,0.6351342,1.0,33.26889349489796,0.4791294566121322,0.5015758060220442,0.19071081,0.51649094,0.2927982,7.430853619475158,0.7933503071755669,6.8402873398241875
image_0077_png_jpg.rf.677c12f3c9a4ce3491825c6916373448_rot-5.jpg,train,flat foot,0.6996089,1.0,33.314732142857146,0.4625891324430075,0.5010832547797663,0.18078682,0.5413267,0.27788654,6.706618353619742,0.7970883085356941,6.754145824083684
